method,seed,episode,reward,avg_latency_s,energy_seu,deadline_miss_rate,completed_tasks,total_tasks,rejected_tasks,completion_ratio,decision_ms,offload_msgs_per_step,cloud_msgs_per_step
Pure MAPPO,5,5,43.754388618651916,0.022696929238985315,33018.62500446388,0.0,2996,2994,0,1.0006680026720107,0.11190215260204342,0.0,9.99611111111111
Pure MAPPO,5,6,41.52840901028192,0.027950310559006212,33021.59831329036,0.0,2898,2898,0,1.0,0.0882360756254962,0.0,9.995833333333334
Pure MAPPO,5,7,44.49542007315904,0.022295081967213116,33018.18966862068,0.0,3050,3050,0,1.0,0.11607086519264462,0.0,9.995833333333334
Pure MAPPO,5,8,41.52767711811698,0.01756198347107438,33017.54756408459,0.0,2904,2904,0,1.0,0.10919344392863828,0.0,9.995555555555555
Pure MAPPO,5,9,43.77719340626303,0.01596611274030629,33017.73974172587,0.0,3069,3069,0,1.0,0.11884484397887717,0.0,9.995833333333334
Pure MAPPO,6,0,44.01803111564195,0.02006578947368421,33017.15489625878,0.0,3040,3039,0,1.000329055610398,0.10783049739418656,0.0,9.99611111111111
Pure MAPPO,6,1,42.12749357161362,0.01643835616438356,33015.985458955656,0.0,2920,2920,0,1.0,0.08911028813033933,0.0,9.995833333333334
Pure MAPPO,6,2,41.323331577146334,0.01927710843373494,33017.517756315676,0.0,2905,2904,0,1.0003443526170799,0.10566646240962048,0.0,9.995555555555555
Pure MAPPO,6,3,41.02169080239395,0.017373175816539264,33015.338337329864,0.0,2878,2877,0,1.0003475842891902,0.11703788172194941,0.0,9.995555555555555
Pure MAPPO,6,4,41.50856701001883,0.020905923344947737,33018.149991850776,0.0,2870,2869,0,1.0003485535029628,0.10632579127236062,0.0,9.995277777777778
Pure MAPPO,6,5,43.392688395707054,0.017127799736495388,33019.123158515635,0.0,3036,3035,0,1.000329489291598,0.11194989329022872,0.0,9.995555555555555
Pure MAPPO,6,6,43.458086550255594,0.01293103448275862,33012.50019507668,0.0,3016,3014,0,1.0006635700066357,0.10988092494759864,0.0,9.995555555555555
Pure MAPPO,6,7,43.21301865031569,0.01725304465493911,33015.069626788834,0.0,2956,2955,0,1.0003384094754653,0.10315673034347127,0.0,9.995277777777778
Pure MAPPO,6,8,43.28201842894933,0.021907650825749917,33016.994938902986,0.0,2967,2967,0,1.0,0.046039172152328924,0.0,9.99638888888889
Pure MAPPO,6,9,42.53093997333992,0.01661681621801263,33015.743672143784,0.0,3009,3008,0,1.0003324468085106,0.04422369061891611,0.0,9.99638888888889
Pure MAPPO,7,0,43.38006405136166,0.020118733509234828,33018.95023172446,0.0,3032,3030,0,1.0006600660066007,0.047316707188858546,0.0,9.995833333333334
Pure MAPPO,7,1,43.1936886179944,0.021153190037529853,33018.92237115674,0.0,2931,2930,0,1.0003412969283276,0.044267310211176254,0.0,9.995277777777778
Pure MAPPO,7,2,43.64533788267612,0.019545017622556872,33020.16438566905,0.0,3121,3121,0,1.0,0.04429416290076915,0.0,9.994444444444444
Pure MAPPO,7,3,44.393420796942806,0.013965573238064306,33015.34500443944,0.0,3079,3079,0,1.0,0.04420280306981618,0.0,9.995277777777778
Pure MAPPO,7,4,41.70758726977468,0.025808671713695802,33020.438490101784,0.0,2906,2905,0,1.000344234079174,0.044195381211466156,0.0,9.995277777777778
Pure MAPPO,7,5,43.986041817564164,0.014848289218850872,33016.68246148274,0.0,3098,3099,0,0.9996773152629881,0.044357440814362936,0.0,9.995277777777778
Pure MAPPO,7,6,40.64699691799206,0.024695652173913042,33019.3406067423,0.0,2875,2875,0,1.0,0.04431125342832981,0.0,9.995277777777778
Pure MAPPO,7,7,44.27237968489027,0.02367642222952976,33020.44454179561,0.0,3041,3041,0,1.0,0.04435103388742492,0.0,9.995833333333334
Pure MAPPO,7,8,43.30017604951731,0.013841998649561107,33015.02089320961,0.0,2962,2960,0,1.0006756756756756,0.044685405908644,0.0,9.995833333333334
Pure MAPPO,7,9,44.12682802978222,0.019193233571893297,33017.41443796224,0.0,3074,3072,0,1.0006510416666667,0.04432049985270067,0.0,9.99638888888889
Pure MAPPO,8,0,45.03284925486122,0.021283562540929928,33020.21878022123,0.0,3054,3052,0,1.0006553079947575,0.04426987115908154,0.0,9.995555555555555
Pure MAPPO,8,1,42.801463927380816,0.011936339522546418,33014.226076914245,0.0,3016,3016,0,1.0,0.04443997409382265,0.0,9.99638888888889
Pure MAPPO,8,2,41.98793276766535,0.025118805159538356,33022.43158661899,0.0,2946,2946,0,1.0,0.044100346611230634,0.0,9.995277777777778
Pure MAPPO,8,3,43.04424920874372,0.026697429136453527,33024.64718418203,0.0,3034,3032,0,1.0006596306068603,0.06882552481612139,0.0,9.995
Pure MAPPO,8,4,44.11079400141477,0.016787360105332456,33016.58667966988,0.0,3038,3037,0,1.000329272308199,0.09347294769314532,0.0,9.995
Pure MAPPO,8,5,43.688955146847384,0.014402618657937807,33015.15424875429,0.0,3055,3053,0,1.0006550933508025,0.0469943084980413,0.0,9.995833333333334
Pure MAPPO,8,6,42.65349391283537,0.016371533578349484,33016.84827146031,0.0,2993,2993,0,1.0,0.04471471640701768,0.0,9.995277777777778
Pure MAPPO,8,7,41.30799576062374,0.025078369905956112,33020.16783101914,0.0,2871,2871,0,1.0,0.04518033042162036,0.0,9.995277777777778
Pure MAPPO,8,8,44.40861274838374,0.019318925998690242,33017.52527197708,0.0,3054,3053,0,1.0003275466754011,0.047240969471103095,0.0,9.995555555555555
Pure MAPPO,8,9,44.17568241039561,0.019672131147540985,33018.30242717788,0.0,3050,3050,0,1.0,0.04519588186101625,0.0,9.995833333333334
Pure MAPPO,9,0,42.46619489423582,0.014920311970159377,33015.80841117378,0.0,2949,2949,0,1.0,0.04518313749253543,0.0,9.99638888888889
Pure MAPPO,9,1,42.11956586788454,0.016359918200409,33017.105820789766,0.0,2934,2934,0,1.0,0.045144736424036734,0.0,9.995555555555555
Pure MAPPO,9,2,41.8153542832664,0.03142953700574518,33025.99901092872,0.0,2959,2960,0,0.9996621621621622,0.04426516301302601,0.0,9.995277777777778
Pure MAPPO,9,3,43.62167722488728,0.03396958912973148,33028.36770268264,0.0,3091,3090,0,1.0003236245954692,0.04426042743337651,0.0,9.995277777777778
Pure MAPPO,9,4,43.631753240348914,0.01941428101349128,33018.51818249851,0.0,3039,3038,0,1.000329163923634,0.04424888913409732,0.0,9.99388888888889
Pure MAPPO,9,5,43.283637397203464,0.016192994051553205,33015.5000057832,0.0,3026,3025,0,1.0003305785123966,0.044208842397589855,0.0,9.99611111111111
Pure MAPPO,9,6,43.24285856860696,0.022075782537067545,33020.47058551947,0.0,3035,3035,0,1.0,0.04601611215103831,0.0,9.995555555555555
Pure MAPPO,9,7,42.434036575127365,0.02073578595317726,33018.42600457228,0.0,2990,2989,0,1.0003345600535296,0.04600310510755259,0.0,9.995277777777778
Pure MAPPO,9,8,42.47323840282655,0.01727574750830565,33018.110035658414,0.0,3010,3009,0,1.0003323363243604,0.04433583380563909,0.0,9.995555555555555
Pure MAPPO,9,9,42.90219569093934,0.022857142857142857,33019.419829474864,0.0,2975,2975,0,1.0,0.04658313884768481,0.0,9.99611111111111
Round-Robin,0,0,-1291.7371120800246,0.4540901502504174,33422.15413265353,0.0,2995,2994,0,1.0003340013360054,0.0002673827305746575,9.0,1.0
Round-Robin,0,1,-1297.662968340169,0.4562687063518457,33416.75248547739,0.0009976720984369804,3007,3008,0,0.9996675531914894,0.0002583943698684582,9.0,1.0
Round-Robin,0,2,-1299.4232828182778,0.490975935828877,33442.491146276705,0.0,2992,2994,0,0.9993319973279893,0.00027108182580882893,9.0,1.0
Round-Robin,0,3,-1317.2750089338617,0.4630589760207388,33439.50873035196,0.0,3086,3087,0,0.9996760609005507,0.00027281629283809,9.0,1.0
Round-Robin,0,4,-1216.4901889366552,0.4702608695652174,33410.761698105984,0.0010434782608695651,2875,2875,0,1.0,0.00025876928702928126,9.0,1.0
Round-Robin,0,5,-1302.6610859317484,0.46677740863787376,33435.13003116412,0.0,3010,3009,0,1.0003323363243604,0.00025940469155708945,9.0,1.0
Round-Robin,0,6,-1227.2932761216655,0.4353023909985935,33385.88538415125,0.0,2844,2844,0,1.0,0.00026093135885376897,9.0,1.0
Round-Robin,0,7,-1254.4475169161403,0.4577319587628866,33417.23694822557,0.0003436426116838488,2910,2909,0,1.0003437607425232,0.00025991629000701424,9.0,1.0
Round-Robin,0,8,-1301.95457339845,0.461895294897283,33427.507069608255,0.0006626905235255136,3018,3017,0,1.0003314550878355,0.0002599520198095383,9.0,1.0
Round-Robin,0,9,-1316.825949616774,0.4492468893254748,33431.9027955438,0.0003274394237066143,3054,3053,0,1.0003275466754011,0.0002599004753089199,9.0,1.0
Round-Robin,1,0,-1301.8221637238398,0.48750821827744906,33450.063845049044,0.0003287310979618672,3042,3042,0,1.0,0.0002637088683614921,9.0,1.0
Round-Robin,1,1,-1291.4680752679235,0.45514950166112955,33422.09960838539,0.0,3010,3010,0,1.0,0.0002614495477044127,9.0,1.0
Round-Robin,1,2,-1280.228575407098,0.4368279569892473,33406.87885449475,0.0003360215053763441,2976,2974,0,1.0006724949562877,0.00026100489776581526,9.0,1.0
Round-Robin,1,3,-1271.3242430764883,0.42663503896984073,33403.01444775186,0.00033886818027787193,2951,2949,0,1.0006781959986437,0.00026120497204829013,9.0,1.0
Round-Robin,1,4,-1305.5378792620768,0.46664464993394983,33433.00197953533,0.0006605019815059445,3028,3027,0,1.0003303600925009,0.00026284789297884953,9.0,1.0
Round-Robin,1,5,-1303.445657415774,0.4669795507877975,33426.99972460371,0.00033523298692591353,2983,2980,0,1.001006711409396,0.0002597703585504657,9.0,1.0
Round-Robin,1,6,-1320.6587513480931,0.4796854521625164,33450.21430534974,0.000655307994757536,3052,3051,0,1.0003277613897084,0.00026104098166494316,9.0,1.0
Round-Robin,1,7,-1316.2205925913693,0.4750982961992136,33441.91052925025,0.000327653997378768,3052,3051,0,1.0003277613897084,0.0002605798912958966,9.0,1.0
Round-Robin,1,8,-1293.466111472779,0.4437869822485207,33421.71462324621,0.0003287310979618672,3042,3040,0,1.000657894736842,0.0002622809794653828,9.0,1.0
Round-Robin,1,9,-1318.8232745521577,0.46612111292962355,33434.00347712269,0.0006546644844517185,3055,3055,0,1.0,0.00026215610786392866,9.0,1.0
Round-Robin,2,0,-1278.4284754255,0.44134453781512606,33405.97186200687,0.0,2975,2975,0,1.0,0.0002625801506736833,9.0,1.0
Round-Robin,2,1,-1245.7861893782817,0.43626943005181346,33403.467404456824,0.000690846286701209,2895,2895,0,1.0,0.00026153660857946507,9.0,1.0
Round-Robin,2,2,-1298.0024281691606,0.44122489298649986,33426.11983825438,0.0006585446163977609,3037,3036,0,1.0003293807641633,0.00026238472006904584,9.0,1.0
Round-Robin,2,3,-1330.6346319206598,0.44321509925154573,33423.950575827796,0.0006508298080052066,3073,3073,0,1.0,0.0002625380067103025,9.0,1.0
Round-Robin,2,4,-1295.8343821882715,0.4296615792966158,33406.074684208004,0.00033178500331785003,3014,3014,0,1.0,0.0002629835976727514,9.0,1.0
Round-Robin,2,5,-1338.036397165732,0.43870346598202825,33426.22755437316,0.0,3116,3115,0,1.0003210272873195,0.000260977347756529,9.0,1.0
Round-Robin,2,6,-1333.4359683512112,0.4529032258064516,33436.31299073398,0.0003225806451612903,3100,3099,0,1.000322684737012,0.0002622601977135572,9.0,1.0
Round-Robin,2,7,-1270.3331963784667,0.46500512120177534,33415.38313520334,0.0013656538067599864,2929,2929,0,1.0,0.0002623901172127161,9.0,1.0
Round-Robin,2,8,-1289.4683373416124,0.4465493910690122,33408.50478909613,0.0010148849797023004,2956,2957,0,0.9996618194115657,0.0002608402767994752,9.0,1.0
Round-Robin,2,9,-1321.1406628915208,0.44362113402061853,33431.978175293756,0.0006443298969072165,3104,3104,0,1.0,0.00026216416315744736,9.0,1.0
Round-Robin,3,0,-1324.8171752956787,0.44911359159553516,33435.57246065124,0.00032829940906106366,3046,3045,0,1.000328407224959,0.00026524217618215416,9.0,1.0
Round-Robin,3,1,-1290.5575510460978,0.5014975041597338,33448.82753371491,0.0,3005,3005,0,1.0,0.0002652563869358144,9.0,1.0
Round-Robin,3,2,-1276.3684158630049,0.48104265402843605,33426.04592593821,0.00033852403520649965,2954,2954,0,1.0,0.000263450738404774,9.0,1.0
Round-Robin,3,3,-1269.923870858031,0.4518842530282638,33414.05338524035,0.00033647375504710633,2972,2972,0,1.0,0.00026397990910077677,9.0,1.0
Round-Robin,3,4,-1304.850874857306,0.4740324181276877,33438.06187894998,0.0,3023,3023,0,1.0,0.0002626699052699324,9.0,1.0
Round-Robin,3,5,-1289.005986939596,0.4680067001675042,33435.818276422826,0.001340033500837521,2985,2984,0,1.0003351206434317,0.0002641110461101764,9.0,1.0
Round-Robin,3,6,-1283.0639778763227,0.4394904458598726,33403.76926606475,0.0006704659738518271,2983,2983,0,1.0,0.0002636009820788685,9.0,1.0
Round-Robin,3,7,-1324.2824141788765,0.49788755281117975,33457.80031147017,0.0006499837504062399,3077,3078,0,0.9996751137102015,0.0002637187685144858,9.0,1.0
Round-Robin,3,8,-1279.6234082152248,0.4553752535496957,33417.899122617164,0.0003380662609871535,2958,2957,0,1.0003381805884342,0.00026366615363965847,9.0,1.0
Round-Robin,3,9,-1265.9875570406725,0.4733083985039102,33428.534675878094,0.00034002040122407346,2941,2940,0,1.0003401360544217,0.0002637282240256253,9.0,1.0
Round-Robin,4,0,-1336.0756412620574,0.47417992854822993,33446.824655387136,0.000974342318934719,3079,3079,0,1.0,0.00027038692011653137,9.0,1.0
Round-Robin,4,1,-1294.0055243251027,0.44264462809917354,33411.79222239606,0.0006611570247933885,3025,3026,0,0.9996695307336417,0.00026898842608918337,9.0,1.0
Round-Robin,4,2,-1271.776423413773,0.43947100712105797,33409.64934488756,0.00033909799932180403,2949,2949,0,1.0,0.00026897055472040345,9.0,1.0
Round-Robin,4,3,-1298.4855417466697,0.4604076177748079,33421.41828571062,0.0013364517206815904,2993,2991,0,1.000668672684721,0.00026967153017823066,9.0,1.0
Round-Robin,4,4,-1290.8591586142938,0.4453072248480756,33414.06173744547,0.00033760972316002703,2962,2960,0,1.0006756756756756,0.0002696190252512073,9.0,1.0
Round-Robin,4,5,-1318.0637630703807,0.4570299637800461,33432.932145359344,0.00032927230819888045,3037,3036,0,1.0003293807641633,0.0002687110164616671,9.0,1.0
Round-Robin,4,6,-1279.4248777618257,0.44395826321104004,33417.932446680985,0.0003365870077415012,2971,2969,0,1.0006736274840013,0.0002713965481638701,9.0,1.0
Round-Robin,4,7,-1275.5959540391907,0.4640902872777018,33422.143071258106,0.0,2924,2922,0,1.000684462696783,0.00026890017842460016,9.0,1.0
Round-Robin,4,8,-1265.3092666473165,0.4249320652173913,33396.56437580048,0.0010190217391304348,2944,2944,0,1.0,0.0002690384862944484,9.0,1.0
Round-Robin,4,9,-1319.9244132480185,0.4525666016894087,33438.70489356991,0.000649772579597141,3078,3075,0,1.0009756097560976,0.0002693583535599626,9.0,1.0
Round-Robin,5,0,-1333.89279768608,0.46565623992260563,33441.69170339116,0.0006449532408900354,3101,3101,0,1.0,0.00026547085952996794,9.0,1.0
Round-Robin,5,1,-1285.3384400206987,0.4355377421509686,33410.219953707674,0.00033400133600534405,2994,2995,0,0.9996661101836394,0.00026347553486832313,9.0,1.0
Round-Robin,5,2,-1279.7066628503503,0.4569491525423729,33419.657196951375,0.00033898305084745765,2950,2950,0,1.0,0.00026368430311170715,9.0,1.0
Round-Robin,5,3,-1315.2945142191488,0.4515491100856954,33422.36124939494,0.0006591957811470006,3034,3033,0,1.0003297065611605,0.0002621110551343817,9.0,1.0
Round-Robin,5,4,-1294.3375309414669,0.46011865524060647,33429.849840397714,0.0,3034,3034,0,1.0,0.000264951854155192,9.0,1.0
Round-Robin,5,5,-1297.3846568672323,0.4786381842456609,33439.32624990912,0.0006675567423230974,2996,2994,0,1.0006680026720107,0.00026375498176397133,9.0,1.0
Round-Robin,5,6,-1255.996723810961,0.4527260179434092,33402.41959356968,0.0003450655624568668,2898,2898,0,1.0,0.0002642445971206244,9.0,1.0
Round-Robin,5,7,-1324.7616659312155,0.49836065573770494,33459.35677381967,0.0006557377049180328,3050,3050,0,1.0,0.0002648684199407904,9.0,1.0
Round-Robin,5,8,-1248.3394470384828,0.4485015501205649,33405.652208684376,0.0020668274199104374,2903,2904,0,0.9996556473829201,0.0002724110963754356,9.0,1.0
Round-Robin,5,9,-1328.307145272387,0.44509612251547737,33425.88857114487,0.0009775171065493646,3069,3069,0,1.0,0.0002709596172078616,9.0,1.0
Round-Robin,6,0,-1314.6281302750215,0.4715366897005594,33436.597465699575,0.0003290556103981573,3039,3039,0,1.0,0.000265478489584186,9.0,1.0
Round-Robin,6,1,-1255.0258789107938,0.4558219178082192,33414.31210332243,0.0,2920,2920,0,1.0,0.0002637786173080611,9.0,1.0
Round-Robin,6,2,-1233.6506804937724,0.4475043029259897,33395.33778804071,0.001376936316695353,2905,2904,0,1.0003443526170799,0.00026470180374518456,9.0,1.0
Round-Robin,6,3,-1248.2129142361177,0.4339819318971508,33400.197184115415,0.00034746351633078526,2878,2877,0,1.0003475842891902,0.0002670209909815134,9.0,1.0
Round-Robin,6,4,-1244.885410487766,0.4449477351916376,33404.12375243168,0.0003484320557491289,2870,2869,0,1.0003485535029628,0.0002648659153944916,9.0,1.0
Round-Robin,6,5,-1320.9884013951576,0.45238879736408566,33434.98678534943,0.00032948929159802305,3035,3035,0,1.0,0.0002639153422529085,9.0,1.0
Round-Robin,6,6,-1301.5658852855433,0.4423076923076923,33415.57293350462,0.0003315649867374005,3016,3014,0,1.0006635700066357,0.0002643343695025477,9.0,1.0
Round-Robin,6,7,-1281.8554075671723,0.45906630581867386,33420.010735241805,0.00033829499323410016,2956,2955,0,1.0003384094754653,0.0002641477411897439,9.0,1.0
Round-Robin,6,8,-1291.9768479291358,0.47556454330974046,33425.459754484924,0.0006740815638692282,2967,2967,0,1.0,0.0002652626458762421,9.0,1.0
Round-Robin,6,9,-1302.913180457063,0.423728813559322,33415.2457563526,0.0,3009,3008,0,1.0003324468085106,0.00026344302265594405,9.0,1.0
Round-Robin,7,0,-1303.666093037454,0.45232596502804356,33434.123015840705,0.0006598482349059716,3031,3030,0,1.0003300330033003,0.00026511906536244275,9.0,1.0
Round-Robin,7,1,-1271.9078418129395,0.4779788323659952,33430.66214808933,0.0,2929,2930,0,0.9996587030716724,0.0002630520806026955,9.0,1.0
Round-Robin,7,2,-1352.3171373567109,0.4194168535725729,33418.071978044456,0.0003204101249599487,3121,3121,0,1.0,0.00026407569950808666,9.0,1.0
Round-Robin,7,3,-1331.1022113123154,0.44137707047742775,33421.28885933632,0.0012991230919129587,3079,3079,0,1.0,0.0002631074668089341,9.0,1.0
Round-Robin,7,4,-1271.877945754972,0.4506024096385542,33411.766237229735,0.00034423407917383823,2905,2905,0,1.0,0.00026485335547477007,9.0,1.0
Round-Robin,7,5,-1325.4678913682021,0.4407491120439135,33426.93684668007,0.0,3097,3099,0,0.9993546305259762,0.0002627238637715992,9.0,1.0
Round-Robin,7,6,-1239.3954196967254,0.4549565217391304,33399.059040129585,0.00034782608695652176,2875,2875,0,1.0,0.0002646022912813351,9.0,1.0
Round-Robin,7,7,-1326.7769743839654,0.4781321933574482,33443.95012952374,0.0009865175928970734,3041,3041,0,1.0,0.0002612412418885571,9.0,1.0
Round-Robin,7,8,-1279.551887615955,0.4679270762997974,33428.70976812325,0.0,2962,2960,0,1.0006756756756756,0.00026452249181198166,9.0,1.0
Round-Robin,7,9,-1326.5804004217362,0.4417317708333333,33427.992290027665,0.0003255208333333333,3072,3072,0,1.0,0.0002627362377501817,9.0,1.0
Round-Robin,8,0,-1302.6157727928178,0.4908316961362148,33447.85056485483,0.0006548788474132286,3054,3052,0,1.0006553079947575,0.0002703209821548727,9.0,1.0
Round-Robin,8,1,-1291.0209935180837,0.4255389718076285,33411.60838929448,0.0003316749585406302,3015,3016,0,0.9996684350132626,0.00026670981606002897,9.0,1.0
Round-Robin,8,2,-1274.2579907182417,0.45994568906992533,33415.54167925456,0.0006788866259334691,2946,2946,0,1.0,0.0002672353212902737,9.0,1.0
Round-Robin,8,3,-1313.3576359175056,0.464403427818062,33440.8573494023,0.0003295978905735003,3034,3032,0,1.0006596306068603,0.0002666789918698163,9.0,1.0
Round-Robin,8,4,-1295.8884779273837,0.4636154099440237,33437.399489837946,0.00032927230819888045,3037,3037,0,1.0,0.0002684300545499557,9.0,1.0
Round-Robin,8,5,-1329.355701123281,0.46219312602291324,33428.621424128425,0.0,3055,3053,0,1.0006550933508025,0.0002665468798820964,9.0,1.0
Round-Robin,8,6,-1290.2438083821692,0.4425133689839572,33415.95024553585,0.0,2992,2993,0,0.9996658870698296,0.00027901811376472737,9.0,1.0
Round-Robin,8,7,-1226.3102072674867,0.46394984326018807,33405.66199509772,0.0,2871,2871,0,1.0,0.0002764310160677673,9.0,1.0
Round-Robin,8,8,-1331.556267667321,0.49230265312807076,33451.74797646666,0.00032754667540124465,3053,3053,0,1.0,0.00026923279316785437,9.0,1.0
Round-Robin,8,9,-1296.5324263412251,0.45967213114754096,33430.42672341747,0.0006557377049180328,3050,3050,0,1.0,0.00026532840598115907,9.0,1.0
Round-Robin,9,0,-1290.5979683683058,0.46302578018995927,33414.22502310013,0.0010176390773405698,2948,2949,0,0.9996609020006781,0.00026276879361830657,9.0,1.0
Round-Robin,9,1,-1265.1285406762915,0.44171779141104295,33403.536357318175,0.0,2934,2934,0,1.0,0.0002626196736754435,9.0,1.0
Round-Robin,9,2,-1261.7850089479293,0.4553752535496957,33417.992289816364,0.0,2958,2960,0,0.9993243243243243,0.0002619034284079033,9.0,1.0
Round-Robin,9,3,-1324.2130942680126,0.4348107408605629,33426.171870967184,0.0009705596894208993,3091,3090,0,1.0003236245954692,0.00026293122532984446,9.0,1.0
Round-Robin,9,4,-1321.8088667562736,0.4698914116485686,33436.77150640802,0.0006581112207963146,3039,3038,0,1.000329163923634,0.0002627260465588835,9.0,1.0
Round-Robin,9,5,-1296.6064164422996,0.4401850627891606,33420.124775164244,0.00033046926635822867,3026,3025,0,1.0003305785123966,0.0002614932745927945,9.0,1.0
Round-Robin,9,6,-1300.847237151903,0.4352553542009885,33411.00211509958,0.0009884678747940692,3035,3035,0,1.0,0.0002642449738535409,9.0,1.0
Round-Robin,9,7,-1297.2316350558015,0.44414715719063547,33418.735032103374,0.0,2990,2989,0,1.0003345600535296,0.00026164929861099355,9.0,1.0
